Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
DECISIÓN N° 458,LINEAMIENTOS DE LA POLÍTICA EXTERIOR COMÚN.,1/06/1999,dec458.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/dec458.doc,7,Decisiones
DECISIÓN N° 465,"MODIFICACIÓN Y ACTUALIZACIÓN DE LOS ANEXOS 1, 2, 3 Y 4 DE LA DECISIÓN 370, CORRESPONDIENTE AL ARANCEL EXTERNO COMÚN.",2/06/1999,dec465.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/dec465.doc,2,Decisiones
RESOLUCIÓN N° 234,DICTAMEN 17-99 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE COLOMBIA EN LA APLICACIÓN DE NORMAS SOBRE SANIDAD AGROPECUARIA.,3/06/1999,RESo234.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo234.doc,3,Resoluciones
RESOLUCIÓN N° 233,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE JUNIO DE 1999, CORRESPONDIENTES A LA CIRCULAR NO. 102 DEL 02 DE JUNIO DE 1999.",3/06/1999,RESo233.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo233.doc,3,Resoluciones
RESOLUCIÓN N° 232,ACTUALIZACION DE LA NOMINA DE BIENES NO PRODUCIDOS EN LA SUBREGIÓN PARA EFECTOS DE LA APLICACIÓN DEL ARTICULO 94 DEL ACUERDO.,3/06/1999,RESo232.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo232.doc,3,Resoluciones
DECISIÓN N° 466,PRÓRROGA DE LOS PLAZOS ESTABLECIDOS EN LA DECISIÓN 370 PARA LA ÚLTIMA ETAPA DE DESMONTE DE LA LISTA DE EXCEPCIONES AL ARANCEL EXTERNO COMÚN.,4/06/1999,dec466.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/dec466.doc,3,Decisiones
RESOLUCIÓN N° 235,"RECURSO DE RECONSIDERACION PRESENTADO POR LA EMPRESA SIDERURGICA DEL TURBIO S.A. DE VENEZUELA, EN CONTRA DE LA RESOLUCIÓN 198 DE LA SECRETARIA GENERAL.",4/06/1999,RESo235.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo235.doc,7,Resoluciones
RESOLUCIÓN N° 236,"SOLICITUD DEL COMITÉ DE FABRICANTES DE SACOS DE POLIPROPILENO DE LA SOCIEDAD NACIONAL DE INDUSTRIAL DEL PERU, PARA LA APLICACIÓN DE MEDIDAS CORRECTIVAS INMEDIATAS A LAS IMPORTACIONES DE SACOS DE POLIPROPILENO, PRODUCIDOS POR LA EMPRESA INDUSTRIA TEXTIL GRIGOTA S.A., Y PROVENIENTES U ORIGINARIOS DE BOLIVIA.",7/06/1999,RESo236.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo236.doc,7,Resoluciones
RESOLUCIÓN N° 237,"RECLAMACION PRESENTADA POR LAS EMPRESAS PROCTER & GAMBLE COLOMBIA S.A. Y PROCTER & GAMBLE DE VENEZUELA C.A., CONTRA COLOMBIA, POR VIOLACION DE TRATO NACIONAL EN MATERIA TRIBUTARIA.",15/06/1999,RESo237.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo237.doc,6,Resoluciones
RESOLUCIÓN N° 238,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE JULIO DE 1999, CORRESPONDIENTES A LA CIRCULAR Nº 103 DEL 16 DE JUNIO DE 1999.",16/06/1999,RESo238.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo238.doc,3,Resoluciones
RESOLUCIÓN N° 241,PROCEDIMIENTOS ARMONIZADOS DE CERTIFICACION FITOSANITARIA PARA EXPORTACION Y REEXPORTACION.,17/06/1999,RESo241.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo241.doc,5,Resoluciones
RESOLUCIÓN N° 240,REGLAMENTO ANDINO RELATIVO A LOS PERMISOS FITOSANITARIOS DE IMPORTACIÓN.,17/06/1999,RESo240.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo240.doc,4,Resoluciones
RESOLUCIÓN N° 239,DIRECTRICES PARA LA EXPEDICION DE CERTIFICADOS FITOSANITARIOS.,17/06/1999,RESo239.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo239.doc,10,Resoluciones
RESOLUCIÓN N° 242,"SOLICITUD DE LA EMPRESA SIDERURGICA DEL TURBIO S.A. DE VENEZUELA, PARA LA APLICACIÓN DE DERECHOS ANTIDUMPING DEFINITIVOS A LAS IMPORTACIONES DE COLOMBIA, ECUADOR Y PERU, DE PALANQUILLAS DE ACERO, ORIGINARIAS O PROCEDENTES DE RUSIA Y UCRANIA.",21/06/1999,RESo242.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo242.doc,13,Resoluciones
RESOLUCIÓN N° 244,CALIFICACION COMO RESTRICCIÓN AL COMERCIO LA IMPOSICION DE PRECIOS MINIMOS A LAS IMPORTACIONES POR PARTE DE COLOMBIA PARA LA IMPORTACIÓN DE CALZADO ORIGINARIO DEL ECUADOR.,24/06/1999,RESo244.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo244.doc,8,Resoluciones
RESOLUCIÓN N° 243,"SOLICITUD DE LA EMPRESA INDUSTRIAS GUINOVART & CIA LTDA. DE COLOMBIA, PARA LA APLICACIÓN DE MEDIDAS CORRECTIVAS INMEDIATAS A LAS IMPORTACIONES DE COLOMBIA, DE FREGADEROS DE ACERO INOXIDABLE, PRODUCIDOS Y EXPORTADOS POR LA EMPRESA FANAINOX C.A. DE VENEZUELA.",24/06/1999,RESo243.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo243.doc,8,Resoluciones
RESOLUCIÓN N° 246,DICTAMEN DE INCUMPLIMIENTO 19-99 POR PARTE DEL GOBIERNO DE COLOMBIA EN LA APLICACIÓN DE ARANCELES NACIONALES DISTINTOS A LOS PREVISTOS EN LA DECISION 414.,30/06/1999,RESo246.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo246.doc,4,Resoluciones
RESOLUCIÓN N° 245,DICTAMEN DE CUMPLIMIENTO 18-99 POR PARTE DEL GOBIERNO DE COLOMBIA EN LA APLICACIÓN DE ARANCELES NACIONALES DISTINTOS AL ARANCEL EXTERNO COMUN INCLUIDOS EN EL DICTAMEN DE INCUMPLIMIENTO 10-98.,30/06/1999,RESo245.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo245.doc,3,Resoluciones
RESOLUCIÓN N° 247,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE JULIO DE 1999, CORRESPONDIENTES A LA CIRCULAR Nº 104 DEL 05 DE JULIO DE 1999.",5/07/1999,RESo247.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo247.doc,3,Resoluciones
RESOLUCIÓN N° 250,"DICTAMEN 22-99 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE ECUADOR EN LA ADOPCION DE RESTRICCIONES A LA IMPORTACIÓN DE EXPLOSIVOS Y ESPECIES AFINES ORIGINARIOS DE LOS PAISES MIEMBROS DE LA COMUNIDAD ANDINA, CONTRARIO AL PROGRAMA DE LIBERACION.",8/07/1999,RESo250.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo250.doc,4,Resoluciones
RESOLUCIÓN N° 249,"DICTAMEN 21-99 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DEL ECUADOR EN LA ADOPCION DE RESTRICCIONES A LAS IMPORTACIONES DE CARNE DE AVES VIVAS Y PRODUCTOS LACTEOS PROVENIENTES DE LOS PAISES MIEMBROS DE LA COMUNIDAD ANDINA, CONTRARIO AL PROGRAMA DE LIBERACION.",8/07/1999,RESo249.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo249.doc,4,Resoluciones
RESOLUCIÓN N° 248,"DICTAMEN 20-99 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE ECUADOR EN LA ADOPCION DE RESTRICCIONES A LA IMPORTACIÓN DE AZUCAR ORIGINARIOS DE LOS PAISES MIEMBROS DE LA COMUNIDAD ANDINA, CONTRARIO AL PROGRAMA DE LIBERACION.",8/07/1999,RESo248.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo248.doc,4,Resoluciones
RESOLUCIÓN N° 253,"DICTAMEN 25-99 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DEL ECUADOR EN LA APLICACIÓN DEL ARTÍCULO 9 DE LA DECISIÓN 370 SOBRE ARANCEL EXTERNO COMÚN, MODIFICADA POR LA DECISIÓN 466.",9/07/1999,RESo253.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo253.doc,3,Resoluciones
RESOLUCIÓN N° 252,"DICTAMEN 24-99 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE VENEZUELA EN LA APLICACIÓN DEL ARTÍCULO 9 DE LA DECISIÓN 370 SOBRE ARANCEL EXTERNO COMÚN, MODIFICADA POR LA DECISIÓN 466.",9/07/1999,RESo252.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo252.doc,3,Resoluciones
RESOLUCIÓN N° 251,"DICTAMEN 23-99 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE COLOMBIA EN LA APLICACIÓN DEL ARTÍCULO 9 DE LA DECISIÓN 370 SOBRE ARANCEL EXTERNO COMÚN, MODIFICADA POR LA DECISIÓN 466.",9/07/1999,RESo251.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo251.doc,3,Resoluciones
RESOLUCIÓN N° 254,DICTAMEN 26-99 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE VENEZUELA AL RESTRINGIR EL COMERCIO DE SERVICIOS DE TRANSPORTE INTERNACIONAL DE CARGA POR CARRETERA.,12/07/1999,RESo254.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo254.doc,12,Resoluciones
RESOLUCIÓN N° 255,"SOLICITUD DE LA EMPRESA PRODUCTORA DE ENVASES S.A. (PROENVASES), PARA LA APLICACIÓN DE DERECHOS ANTIDUMPING DEFINITIVOS A LAS IMPORTACIONES DE ENVASES SANITARIOS DE HOJALATA COMPRENDIDOS EN LA SUBPARTIDA 7310.29.00, PRODUCIDOS Y EXPORTADOS POR LA EMPRESA FABRICA DE ENVASES S.A. (FADESA) DEL ECUADOR.",13/07/1999,RESo255.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo255.doc,9,Resoluciones
RESOLUCIÓN N° 256,DICTAMEN 27-99 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DEL ECUADOR AL CONCEDER EXONERACIONES ARANCELARIAS A LAS IMPORTACIONES DE VEHICULOS TERRESTRES DE TRANSPORTE PUBLICO DE PASAJEROS Y CARGA.,15/07/1999,RESo256.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo256.doc,4,Resoluciones
RESOLUCIÓN N° 257,"APLICACIÓN DE MEDIDAS CORRECTIVAS POR PARTE DEL GOBIERNO DE COLOMBIA A LAS IMPORTACIONES DE ARROZ CLASIFICADO EN LAS SUBPARTIDAS NANDINA 1006.10.90, 1006.20.00, 1006.30.00 Y 1006.40.00, ORIGINARIAS DE ECUADOR, AL AMPARO DEL ARTICULO 109 DEL ACUERDO DE CARTAGENA.",16/07/1999,RESo257.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo257.doc,5,Resoluciones
RESOLUCIÓN N° 258,"CALIFICACION DE RESTRICCIÓN AL COMERCIO LA MEDIDA CONSISTENTE EN LA LIMITACION DE LAS IMPORTACIONES DE ARROZ BLANCO Y PADDY ORIGINARIO DE ECUADOR, ADOPTADA POR COLOMBIA.",19/07/1999,RESo258.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo258.doc,13,Resoluciones
RESOLUCIÓN N° 259,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE AGOSTO DE 1999, CORRESPONDIENTES A LA CIRCULAR  NO. 105 DEL 20 DE JULIO DE 1999.",20/07/1999,RESo259.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo259.doc,3,Resoluciones
RESOLUCIÓN N° 261,DICTAMEN 28-99 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE ECUADOR EN LA IMPLEMENTACIÓN DEL ARTÍCULO 17 DE LA DECISIÓN 328.,22/07/1999,RESo261.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo261.doc,3,Resoluciones
RESOLUCIÓN N° 260,CANCELACIÓN DE LA INSCRIPCIÓN DEL DECRETO AG-379 DEL 12 DE DICIEMBRE DE 1960 EN EL REGISTRO DE NORMAS SANITARIAS SUBREGIONALES.,22/07/1999,RESo260.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo260.doc,3,Resoluciones
RESOLUCIÓN N° 262,ACTUALIZACIÓN DE LA NÓMINA DE BIENES NO PRODUCIDOS EN LA SUBREGIÓN PARA EFECTOS DE LA APLICACIÓN DEL ARTÍCULO 94 DEL ACUERDO DE CARTAGENA.,23/07/1999,RESo262.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo262.doc,83,Resoluciones
RESOLUCIÓN N° 263,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE AGOSTO DE 1999, CORRESPONDIENTES A LA CIRCULAR NO. 106 DEL 3 DE AGOSTO DE 1999",3/08/1999,RESo263.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo263.doc,3,Resoluciones
RESOLUCIÓN N° 264,INVESTIGACION DE LA MEDIDA ADOPTADA POR ECUADOR PARA LA IMPORTACIÓN DE AZUCAR POR POSIBLE GRAVAMEN AL COMERCIO.,5/08/1999,RESo264.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo264.doc,3,Resoluciones
DECISIÓN N° 470,LIMITACIÓN DE LOS DERECHOS VARIABLES ADICIONALES DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS APLICABLES AL TRIGO.,16/08/1999,dec470.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/dec470.doc,3,Decisiones
DECISIÓN N° 469,INCORPORACIÓN DE LAS PASTAS ALIMENTICIAS A LA FRANJA DE TRIGO DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS.,16/08/1999,dec469.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/dec469.doc,2,Decisiones
DECISIÓN N° 468,LIMITACIÓN DE LOS DERECHOS VARIABLES ADICIONALES DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS APLICABLES AL MAÍZ AMARILLO.,16/08/1999,dec468.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/dec468.doc,4,Decisiones
DECISIÓN N° 467,NORMA COMUNITARIA QUE ESTABLECE LAS INFRACCIONES Y EL RÉGIMEN DE SANCIONES PARA LOS TRANSPORTISTAS DEL TRANSPORTE INTERNACIONAL DE MERCANCÍAS POR CARRETERA.,16/08/1999,dec467.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/dec467.doc,6,Decisiones
RESOLUCIÓN N° 267,MODIFICACIÓN A LA RESOLUCIÓN 169 (PRECIOS PISO Y TECHO Y TABLAS ADUANERAS DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA EL PERÍODO ABRIL DE 1999 - MARZO DEL 2000).,16/08/1999,RESo267.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo267.doc,2,Resoluciones
RESOLUCIÓN N° 266,"RECURSOS DE RECONSIDERACIÓN PRESENTADOS POR LA FEDERACIÓN ECUATORIANA DE INDUSTRIAS PROCESADORAS DEL METAL Y PRODUCTORAS DE ACERO, MAQUINARIA Y EQUIPO (FEDIMETAL) Y POR EL GOBIERNO DEL ECUADOR, EN CONTRA DE LA RESOLUCIÓN 231 DE LA SECRETARÍA GENERAL.",16/08/1999,RESo266.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo266.doc,6,Resoluciones
RESOLUCIÓN N° 265,"RECURSO DE RECONSIDERACIÓN PRESENTADO POR LA EMPRESA INDUSTRIAS GUINOVART & CÍA. LTDA. DE COLOMBIA, EN CONTRA DE LA RESOLUCIÓN 243 DE LA SECRETARÍA GENERAL.",16/08/1999,RESo265.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo265.doc,9,Resoluciones
DECISIÓN N° 471,REGLAMENTO DE LA COMISIÓN DE LA COMUNIDAD ANDINA.,17/08/1999,dec471.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/dec471.doc,13,Decisiones
RESOLUCIÓN N° 268,CALIFICACIÓN DE LA MEDIDA ADOPTADA POR EL GOBIERNO DE PERÚ PARA LA IMPORTACIÓN DE HUEVOS PARA EL CONSUMO HUMANO COMO GRAVAMEN AL COMERCIO.,17/08/1999,RESo268.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo268.doc,5,Resoluciones
RESOLUCIÓN N° 269,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE SETIEMBRE DE 1999, CORRESPONDIENTES A LA CIRCULAR Nº 107 DEL 18 DE AGOSTO DE 1999.",19/08/1999,RESo269.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo269.doc,3,Resoluciones
RESOLUCIÓN N° 270,"DICTAMEN 29-99 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE VENEZUELA POR LA ADOPCION DE RESTRICCIONES, EXCLUSIONES O TRATO DISCRIMINATORIO EN LA LIBERTAD DE ACCESO A LAS CARGAS TRANSPORTADAS POR VIA MARITIMA (RESERVA DE CARGA).",25/08/1999,RESo270.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo270.doc,5,Resoluciones
RESOLUCIÓN N° 271,PRONUNCIAMIENTO DE LA SECRETARIA GENERAL AL AMPARO DEL ARTICULO 17 DE LA DECISION 328 (SANIDAD AGROPECUARIA).,26/08/1999,RESo271.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo271.doc,7,Resoluciones
RESOLUCIÓN N° 272,"CRITERIOS PARA CALIFICAR LA IDONEIDAD DEL TRANSPORTISTA, DETERMINAR LA CAPACIDAD MÍNIMA DE CARGA ÚTIL EN VEHÍCULOS PROPIOS Y VINCULADOS, Y ESTABLECER LOS REQUISITOS DEL CONTRATO DE VINCULACIÓN (DECISIÓN 399).",28/08/1999,RESo272.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo272.doc,4,Resoluciones
RESOLUCIÓN N° 273,DICTAMEN 30-99 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE VENEZUELA AL CANCELAR PERMISOS ZOOSANITARIOS PARA LA IMPORTACIÓN DE LECHE LÍQUIDA Y EVAPORADA ORIGINARIA DE LA REPÚBLICA DE COLOMBIA.,1/09/1999,RESo273.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo273.doc,4,Resoluciones
RESOLUCIÓN N° 274,DICTAMEN 31-99 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE VENEZUELA EN LA APLICACIÓN DE LAS DECISIONES 371 Y 430 DE LA COMISIÓN.,2/09/1999,RESo274.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo274.doc,3,Resoluciones
RESOLUCIÓN N° 275,DICTAMEN 32-99 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE ECUADOR EN LA ADOPCION DE ARANCELES NACIONALES DIFERENTES AL ARANCEL EXTERNO COMUN (EXCEPTO 1 688 SUBPARTIDAS DEL TOTAL DEL UNIVERSO ARANCELARIO.,3/09/1999,RESo275.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo275.doc,11,Resoluciones
RESOLUCIÓN N° 276,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE SETIEMBRE DE 1999, CORRESPONDIENTES A LA CIRCULAR NO. 108 DEL 03 DE SETIEMBRE DE 1999.",6/09/1999,RESo276.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo276.doc,3,Resoluciones
RESOLUCIÓN N° 279,REGLAMENTO INTERNO DE LA SECRETARIA GENERAL DE LA COMUNIDAD ANDINA. ,7/09/1999,RESo279.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo279.doc,15,Resoluciones
RESOLUCIÓN N° 278,CALIFICACION COMO UNA RESTRICCIÓN AL COMERCIO POR PARTE DEL GOBIERNO DE VENEZUELA POR LA NO TRAMITACION DE PERMISOS PARA LA IMPORTACIÓN DE HUEVOS.,7/09/1999,RESo278.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo278.doc,5,Resoluciones
RESOLUCIÓN N° 277,DICTAMEN 33-99 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE PERU EN LA APLICACIÓN DEL CRONOGRAMA DE DESGRAVACION PREVISTO EN LA DECISION 414.,7/09/1999,RESo277.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo277.doc,3,Resoluciones
RESOLUCIÓN N° 281,"SE DECLARA SIN LUGAR EL RECURSO DE RECONSIDERACION PRESENTADO POR EL GOBIERNO DE COLOMBIA, EN CONTRA DE LA RESOLUCIÓN 244 DE LA SECRETARIA GENERAL.",8/09/1999,RESo281.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo281.doc,8,Resoluciones
RESOLUCIÓN N° 280,"RECURSOS DE RECONSIDERACIÓN PRESENTADOS POR LA EMPRESAS STEEL RESOURCES INC. DE LOS ESTADOS UNIDOS Y TALLERES METALÚRGICOS (TALME) S.A. DEL ECUADOR POR LA FEDERACIÓN ECUATORIANA DE INDUSTRIAS PROCESADORAS DEL METAL Y PRODUCTORAS DE ACERO, MAQUINARIA Y EQUIPO (FEDIMETAL) Y POR EL GOBIERNO DEL ECUADOR, EN CONTRA DE LA RESOLUCIÓN 242 DE LA SECRETARÍA GENERAL.",8/09/1999,RESo280.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo280.doc,23,Resoluciones
RESOLUCIÓN N° 282,"POR LA CUAL SE RESUELVE EL RECURSO DE RECONSIDERACION INTERPUESTO POR EL GOBIERNO DE VENEZUELA CONTRA LA RESOLUCIÓN 254 DE LA SECRETARIA GENERAL, QUE CONTIENE EL DICTAMEN DE INCUMPLIMIENTO 26-99.",13/09/1999,RESo282.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo282.doc,20,Resoluciones
RESOLUCIÓN N° 283,DICTAMEN 34-99 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE PERÚ POR LA NO APLICACIÓN DE LA DECISIÓN 416 DE LA COMISIÓN Y DE LA RESOLUCIÓN 167 DE LA SECRETARÍA GENERAL SOBRE NORMAS ESPECIALES PARA LA CALIFICACIÓN Y CERTIFICACIÓN DEL ORIGEN DE LAS MERCANCÍAS CON RESPECTO A LAS IMPORTACIONES DEL “KIT DE CURSO ESTUDIANTE” PROVENIENTES DE COLOMBIA.,15/09/1999,RESo283.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo283.doc,6,Resoluciones
DECISIÓN N° 472,CODIFICACIÓN DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA.,17/09/1999,dec472.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/dec472.doc,12,Decisiones
RESOLUCIÓN N° 285,DICTAMEN 35-99 DE INCUMPLIMIENTO POR PARTE DE LA REPÚBLICA DE COLOMBIA POR LA NO APLICACIÓN DE LA RESOLUCIÓN 271 DE LA SECRETARÍA GENERAL DE LA COMUNIDAD ANDINA,20/09/1999,RESo285.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo285.doc,5,Resoluciones
RESOLUCIÓN N° 284,"SOLICITUD DE LA EMPRESA INDUSTRIAS GUINOVART & CÍA. LTDA. DE COLOMBIA, PARA LA APLICACIÓN DE DERECHOS ANTIDUMPING A LAS IMPORTACIONES DE COLOMBIA, DE FREGADEROS DE ACERO INOXIDABLE, PRODUCIDOS Y EXPORTADOS POR LA EMPRESA FANAINOX C.A. DE VENEZUELA.",20/09/1999,RESo284.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo284.doc,12,Resoluciones
RESOLUCIÓN N° 287,DICTAMEN 36-99 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DEL ECUADOR AL NO TRAMITAR PERMISOS DE PRESTACIÓN DE SERVICIOS DE TRANSPORTE INTERNACIONAL DE MERCANCÍAS POR CARRETERA EN LOS PLAZOS ESTABLECIDOS EN LA DECISIÓN 399.,21/09/1999,RESo287.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo287.doc,4,Resoluciones
RESOLUCIÓN N° 286,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE OCTUBRE DE 1999, CORRESPONDIENTES A LA CIRCULAR N° 109 DEL 20 DE SETIEMBRE DE 1999.",21/09/1999,RESo286.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo286.doc,3,Resoluciones
RESOLUCIÓN N° 289,"RECURSOS DE RECONSIDERACIÓN PRESENTADO POR LA EMPRESA PRODUCTORA DE ENVASES S.A. (PRODENVASES) DE COLOMBIA, EN CONTRA DE LA RESOLUCIÓN 255 DE LA SECRETARÍA GENERAL.",22/09/1999,RESo289.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo289.doc,16,Resoluciones
RESOLUCIÓN N° 288,DICTAMEN DE CUMPLIMIENTO 37-99 POR PARTE DEL GOBIERNO DE COLOMBIA DEL ARTÍCULO 155 DEL ACUERDO DE CARTAGENA.,22/09/1999,RESo288.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo288.doc,4,Resoluciones
RESOLUCIÓN N° 290,DICTAMEN DE CUMPLIMIENTO 38-99 POR PARTE DEL GOBIERNO DE VENEZUELA DEL ARTÍCULO 155 DEL ACUERDO DE CARTAGENA,23/09/1999,RESo290.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo290.doc,3,Resoluciones
RESOLUCIÓN N° 293,RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DE COLOMBIA CONTRA LA RESOLUCIÓN 258 DE LA SECRETARÍA GENERAL.,24/09/1999,RESo293.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo293.doc,9,Resoluciones
RESOLUCIÓN N° 292,SOLICITUD DE RECONSIDERACIÓN PRESENTADA POR EL GOBIERNO DE COLOMBIA CON RELACIÓN A LA RESOLUCIÓN 257 DE LA SECRETARÍA GENERAL,24/09/1999,RESo292.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo292.doc,6,Resoluciones
